Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Symbol
08-Aug-2011,EQ,255.1,272.05,252.2,262.8,262.30,263.45,262.23,309.4,200.0,"5,67,727","14,88,72,984.20","7,642",INDUSINDBK
08-Aug-2011,IL,258.0,258.0,258.0,271.0,-,258.0,258.0,294.0,218.0,"9,990","25,77,420.00",4,INDUSINDBK
05-Aug-2011,EQ,260.0,266.45,251.3,264.2,262.10,262.8,261.29,309.4,200.0,"5,71,181","14,92,46,152.30","7,146",INDUSINDBK
04-Aug-2011,EQ,271.0,272.6,262.55,270.4,263.35,264.2,267.84,309.4,200.0,"2,49,282","6,67,68,498.35","3,263",INDUSINDBK
04-Aug-2011,IL,272.0,272.0,271.0,272.0,-,271.0,271.96,294.0,218.0,"5,20,000","14,14,20,000.00",3,INDUSINDBK
03-Aug-2011,IL,270.0,272.0,270.0,291.4,-,272.0,271.5,294.0,218.0,"4,000","10,86,000.00",3,INDUSINDBK
03-Aug-2011,EQ,269.1,271.1,265.55,271.25,270.05,270.4,268.48,309.4,200.0,"1,63,079","4,37,84,229.85","3,256",INDUSINDBK
02-Aug-2011,EQ,274.05,274.05,268.0,272.55,272.10,271.25,270.0,309.4,200.0,"1,87,057","5,05,05,027.15","2,510",INDUSINDBK
01-Aug-2011,EQ,275.95,284.0,271.1,271.2,272.55,272.55,273.37,309.4,200.0,"1,17,693","3,21,74,083.90","2,431",INDUSINDBK
29-Jul-2011,EQ,274.8,278.0,270.2,274.1,271.00,271.2,273.14,309.4,200.0,"2,29,423","6,26,65,619.00","3,047",INDUSINDBK
